Period,Geography,Product,Campaign,Outlet,Creative,VariableName,VariableValue
2026-01-19,Houston,,,,,Sales,230.74931006652213
2026-01-19,Atlanta,,,,,Sales,214.2031300674028
2026-01-19,Phoenix,,,,,Sales,214.2037903113031
2026-01-19,Seattle,,,,,Sales,224.42840014249768
2026-01-19,NYC,,,,,TV,20.092688855291687
2026-01-19,LA,,,,,TV,159.6462326944796
2026-01-19,Chicago,,,,,TV,8.316687301343547
2026-01-19,Dallas,,,,,TV,203.28387429793972
2026-01-19,Houston,,,,,TV,8.358740246346489
2026-01-19,Atlanta,,,,,TV,18.84294084268558
2026-01-19,Phoenix,,,,,TV,4.665133922523855
2026-01-19,Seattle,,,,,TV,17.928653534862086
2026-01-19,NYC,,,,,Search,9.763367019498492
2026-01-19,LA,,,,,Search,5.950591900149231
2026-01-19,Chicago,,,,,Search,0.6955653785075555
2026-01-19,Dallas,,,,,Search,0.31915757570864034
2026-01-19,Houston,,,,,Search,0.66627761863047
2026-01-19,Atlanta,,,,,Search,0.4094165848975885
2026-01-19,Phoenix,,,,,Search,7.917921858540984
2026-01-19,Seattle,,,,,Search,13.557639556389796
2026-01-19,NYC,,,,,Social,0.4918157518740673
2026-01-19,LA,,,,,Social,0.40344563641386466
2026-01-19,Chicago,,,,,Social,11.950850469221574
2026-01-19,Dallas,,,,,Social,0.30724202756809577
2026-01-19,Houston,,,,,Social,0.6539992343700288
2026-01-19,Atlanta,,,,,Social,0.4079682981392433
2026-01-19,Phoenix,,,,,Social,0.479022618046051
2026-01-19,Seattle,,,,,Social,0.6625803418660311
2026-01-19,NYC,,,,,Display,4.259656214301966
2026-01-19,LA,,,,,Display,39.196874762109445
2026-01-19,Chicago,,,,,Display,6.870295698016285
2026-01-19,Dallas,,,,,Display,5.7147473100308925
2026-01-19,Houston,,,,,Display,58.1372664101797
2026-01-19,Atlanta,,,,,Display,69.39898710473454
2026-01-19,Phoenix,,,,,Display,4.6837646490170135
2026-01-19,Seattle,,,,,Display,64.97202532858779
2026-01-19,NYC,,,,,Price,11.782126837699064
2026-01-19,LA,,,,,Price,12.246429364544387
2026-01-19,Chicago,,,,,Price,11.953580433042285
2026-01-19,Dallas,,,,,Price,11.863228393238968
2026-01-19,Houston,,,,,Price,12.097350015080755
2026-01-19,Atlanta,,,,,Price,12.255725541539965
2026-01-19,Phoenix,,,,,Price,11.581910370319232
2026-01-19,Seattle,,,,,Price,11.586921038318222
2026-01-26,NYC,,,,,Sales,164.2113025270255
2026-01-26,LA,,,,,Sales,231.6207666846648
2026-01-26,Chicago,,,,,Sales,171.95043133370476
2026-01-26,Dallas,,,,,Sales,164.2075320547886
2026-01-26,Houston,,,,,Sales,253.46868217145868
2026-01-26,Atlanta,,,,,Sales,184.2092131547601
2026-01-26,Phoenix,,,,,Sales,206.88939206988067
2026-01-26,Seattle,,,,,Sales,211.02626769467278
2026-01-26,NYC,,,,,TV,8.608451022641846
2026-01-26,LA,,,,,TV,125.9269857743043
2026-01-26,Chicago,,,,,TV,10.74788508962101
2026-01-26,Dallas,,,,,TV,155.00851136558424
2026-01-26,Houston,,,,,TV,7.5231614037875865
2026-01-26,Atlanta,,,,,TV,13.634503243668345
2026-01-26,Phoenix,,,,,TV,4.100483756322293
2026-01-26,Seattle,,,,,TV,14.032701146255212
2026-01-26,NYC,,,,,Search,11.757530524073706
2026-01-26,LA,,,,,Search,2.781814979442361
2026-01-26,Chicago,,,,,Search,0.9850658204313056
2026-01-26,Dallas,,,,,Search,0.2530816227295628
2026-01-26,Houston,,,,,Search,0.7664593282856326
2026-01-26,Atlanta,,,,,Search,0.41038351339969575
2026-01-26,Phoenix,,,,,Search,1.1792468707205372
2026-01-26,Seattle,,,,,Search,12.373534332432357
2026-01-26,NYC,,,,,Social,0.7232704441049719
2026-01-26,LA,,,,,Social,0.3375163131413952
2026-01-26,Chicago,,,,,Social,7.829557614858242
2026-01-26,Dallas,,,,,Social,0.9692538504102769
2026-01-26,Houston,,,,,Social,10.031670300888974
2026-01-26,Atlanta,,,,,Social,0.7734023726494128
2026-01-26,Phoenix,,,,,Social,0.2503840840303963
2026-01-26,Seattle,,,,,Social,0.4200473282835024
2026-01-26,NYC,,,,,Display,3.3816014324643975
2026-01-26,LA,,,,,Display,46.50055655469973
2026-01-26,Chicago,,,,,Display,8.692980891640575
2026-01-26,Dallas,,,,,Display,21.891626539409877
2026-01-26,Houston,,,,,Display,50.116066093537356
2026-01-26,Atlanta,,,,,Display,36.501339420256386
2026-01-26,Phoenix,,,,,Display,27.408010739830488
2026-01-26,Seattle,,,,,Display,28.71896697398112
2026-01-26,NYC,,,,,Price,11.644708903398346
2026-01-26,LA,,,,,Price,11.827995255992013
2026-01-26,Chicago,,,,,Price,11.590167529869644
2026-01-26,Dallas,,,,,Price,11.950104742286277
2026-01-26,Houston,,,,,Price,11.725105121300698
2026-01-26,Atlanta,,,,,Price,12.028844451660468
2026-01-26,Phoenix,,,,,Price,12.309180032008461
2026-01-26,Seattle,,,,,Price,11.650662136933661
2026-02-02,NYC,,,,,Sales,163.75626343227722
2026-02-02,LA,,,,,Sales,239.97964613590125
2026-02-02,Chicago,,,,,Sales,155.71583842891843
2026-02-02,Dallas,,,,,Sales,201.57018971495344
2026-02-02,Houston,,,,,Sales,294.9116401996051
2026-02-02,Atlanta,,,,,Sales,211.11550556695514
2026-02-02,Phoenix,,,,,Sales,217.6558811649336
2026-02-02,Seattle,,,,,Sales,175.98697928645063
2026-02-02,NYC,,,,,TV,8.990839467551677
2026-02-02,LA,,,,,TV,149.5671642206829
2026-02-02,Chicago,,,,,TV,8.501193440629566
2026-02-02,Dallas,,,,,TV,116.23361356082789
2026-02-02,Houston,,,,,TV,33.354391307162075
2026-02-02,Atlanta,,,,,TV,7.149661083076576
2026-02-02,Phoenix,,,,,TV,14.894949626674459
2026-02-02,Seattle,,,,,TV,29.72353202750914
2026-02-02,NYC,,,,,Search,2.24435612635702
2026-02-02,LA,,,,,Search,0.32912516599070607
2026-02-02,Chicago,,,,,Search,2.5280838434438864
2026-02-02,Dallas,,,,,Search,0.31688563992423124
2026-02-02,Houston,,,,,Search,9.81294482112414
2026-02-02,Atlanta,,,,,Search,2.3030749220907234
2026-02-02,Phoenix,,,,,Search,0.46262208215193884
2026-02-02,Seattle,,,,,Search,6.479866724739524
2026-02-02,NYC,,,,,Social,1.6202062462086113
2026-02-02,LA,,,,,Social,3.149536793462016
2026-02-02,Chicago,,,,,Social,1.0008527280834694
2026-02-02,Dallas,,,,,Social,5.536931733028199
2026-02-02,Houston,,,,,Social,5.357814379305943
2026-02-02,Atlanta,,,,,Social,0.6529476600447236
2026-02-02,Phoenix,,,,,Social,0.34359972958016743
2026-02-02,Seattle,,,,,Social,0.5349818227258551
2026-02-02,NYC,,,,,Display,8.810298075585239
2026-02-02,LA,,,,,Display,38.82510628688399
2026-02-02,Chicago,,,,,Display,7.5147870522855715
2026-02-02,Dallas,,,,,Display,39.33660659215767
2026-02-02,Houston,,,,,Display,12.454296438007152
2026-02-02,Atlanta,,,,,Display,17.466520482188418
2026-02-02,Phoenix,,,,,Display,52.684067149170176
2026-02-02,Seattle,,,,,Display,38.24327894418699
2026-02-02,NYC,,,,,Price,11.752343715228593
2026-02-02,LA,,,,,Price,11.899914107989037
2026-02-02,Chicago,,,,,Price,11.944208722489146
2026-02-02,Dallas,,,,,Price,11.683068544924394
2026-02-02,Houston,,,,,Price,11.820316656034226
2026-02-02,Atlanta,,,,,Price,11.684245610836287
2026-02-02,Phoenix,,,,,Price,11.999356066777066
2026-02-02,Seattle,,,,,Price,11.864568836799691
2026-02-09,NYC,,,,,Sales,169.58421800807656
2026-02-09,LA,,,,,Sales,230.57005994120902
2026-02-09,Chicago,,,,,Sales,202.89215778369456
2026-02-09,Dallas,,,,,Sales,144.52793766572995
2026-02-09,Houston,,,,,Sales,275.52663241855447
2026-02-09,Atlanta,,,,,Sales,193.83781792353614
2026-02-09,Phoenix,,,,,Sales,232.4281590952476
2026-02-09,Seattle,,,,,Sales,148.41413896232422
2026-02-09,NYC,,,,,TV,86.20103266197567
2026-02-09,LA,,,,,TV,9.339619649752262
2026-02-09,Chicago,,,,,TV,193.8067803860187
2026-02-09,Dallas,,,,,TV,10.174561409725182
2026-02-09,Houston,,,,,TV,108.02183690013102
2026-02-09,Atlanta,,,,,TV,14.009268542953585
2026-02-09,Phoenix,,,,,TV,46.69954227282467
2026-02-09,Seattle,,,,,TV,19.334758326410544
2026-02-09,NYC,,,,,Search,0.644629996941979
2026-02-09,LA,,,,,Search,0.2732376508851688
2026-02-09,Chicago,,,,,Search,14.17976034396099
2026-02-09,Dallas,,,,,Search,3.1208416946405775
2026-02-09,Houston,,,,,Search,15.504498163724062
2026-02-09,Atlanta,,,,,Search,10.498518406132536
2026-02-09,Phoenix,,,,,Search,0.46702441745141
2026-02-09,Seattle,,,,,Search,0.5165305070381346
2026-02-09,NYC,,,,,Social,0.475682150587308
2026-02-09,LA,,,,,Social,4.89828130329629
2026-02-09,Chicago,,,,,Social,0.546483368032836
2026-02-09,Dallas,,,,,Social,5.024107791340312
2026-02-09,Houston,,,,,Social,11.050475976461382
2026-02-09,Atlanta,,,,,Social,0.739811835515312
2026-02-09,Phoenix,,,,,Social,0.427988832340935
2026-02-09,Seattle,,,,,Social,0.4570508314651932
2026-02-09,NYC,,,,,Display,63.65663887250944
2026-02-09,LA,,,,,Display,23.045239417221214
2026-02-09,Chicago,,,,,Display,104.12188171713744
2026-02-09,Dallas,,,,,Display,37.529635558380264
2026-02-09,Houston,,,,,Display,3.6469234385521774
2026-02-09,Atlanta,,,,,Display,3.039452779560042
2026-02-09,Phoenix,,,,,Display,60.92819677327374
2026-02-09,Seattle,,,,,Display,21.601663101122806
2026-02-09,NYC,,,,,Price,11.229183304205913
2026-02-09,LA,,,,,Price,11.298133325120396
2026-02-09,Chicago,,,,,Price,11.54462407319434
2026-02-09,Dallas,,,,,Price,11.971885228933902
2026-02-09,Houston,,,,,Price,11.797338932449415
2026-02-09,Atlanta,,,,,Price,11.976737333794189
2026-02-09,Phoenix,,,,,Price,11.249570921908074
2026-02-09,Seattle,,,,,Price,12.027467647107809
2026-02-16,NYC,,,,,Sales,162.39698333948056
2026-02-16,LA,,,,,Sales,243.89248230017887
2026-02-16,Chicago,,,,,Sales,196.10115078999118
2026-02-16,Dallas,,,,,Sales,173.5481769344551
2026-02-16,Houston,,,,,Sales,307.37002317776177
2026-02-16,Atlanta,,,,,Sales,177.52799748249348
2026-02-16,Phoenix,,,,,Sales,205.63041283045442
2026-02-16,Seattle,,,,,Sales,154.61435655405435
2026-02-16,NYC,,,,,TV,153.51169899512155
2026-02-16,LA,,,,,TV,8.889363124379184
2026-02-16,Chicago,,,,,TV,153.4438653443092
2026-02-16,Dallas,,,,,TV,7.906430324920602
2026-02-16,Houston,,,,,TV,181.724028268475
2026-02-16,Atlanta,,,,,TV,21.768877160435856
2026-02-16,Phoenix,,,,,TV,117.77598174119412
2026-02-16,Seattle,,,,,TV,113.19539638034874
2026-02-16,NYC,,,,,Search,0.46610470879920785
2026-02-16,LA,,,,,Search,0.14262480227171823
2026-02-16,Chicago,,,,,Search,16.60352099784634
2026-02-16,Dallas,,,,,Search,4.621130296399184
2026-02-16,Houston,,,,,Search,17.870691800039147
2026-02-16,Atlanta,,,,,Search,5.474601612762553
2026-02-16,Phoenix,,,,,Search,0.22996018617261332
2026-02-16,Seattle,,,,,Search,0.9227993598936431
2026-02-16,NYC,,,,,Social,5.38533499066728
2026-02-16,LA,,,,,Social,7.327549485348026
2026-02-16,Chicago,,,,,Social,0.5227708530946107
2026-02-16,Dallas,,,,,Social,8.321373174372773
2026-02-16,Houston,,,,,Social,9.815669114921365
2026-02-16,Atlanta,,,,,Social,0.77369882554681
2026-02-16,Phoenix,,,,,Social,0.31954126604278266
2026-02-16,Seattle,,,,,Social,0.42176376029750967
2026-02-16,NYC,,,,,Display,75.46461756261854
2026-02-16,LA,,,,,Display,16.63666546960522
2026-02-16,Chicago,,,,,Display,148.3780898959399
2026-02-16,Dallas,,,,,Display,42.90119147623524
2026-02-16,Houston,,,,,Display,3.7554598620945256
2026-02-16,Atlanta,,,,,Display,1.9124400575483502
2026-02-16,Phoenix,,,,,Display,43.54128779993592
2026-02-16,Seattle,,,,,Display,1.7882394024395873
2026-02-16,NYC,,,,,Price,11.463974458322616
2026-02-16,LA,,,,,Price,11.643982380907302
2026-02-16,Chicago,,,,,Price,11.88515293456312
2026-02-16,Dallas,,,,,Price,11.716584899603495
2026-02-16,Houston,,,,,Price,11.74522108710252
2026-02-16,Atlanta,,,,,Price,11.934108545622424
2026-02-16,Phoenix,,,,,Price,11.571304994968859
2026-02-16,Seattle,,,,,Price,11.081375906592065
2026-02-23,NYC,,,,,Sales,209.2589466854294
2026-02-23,LA,,,,,Sales,207.5585390810791
2026-02-23,Chicago,,,,,Sales,198.4975364857297
2026-02-23,Dallas,,,,,Sales,158.9422774468549
2026-02-23,Houston,,,,,Sales,277.6600233276102
2026-02-23,Atlanta,,,,,Sales,204.36767510341514
2026-02-23,Phoenix,,,,,Sales,232.34618353908945
2026-02-23,Seattle,,,,,Sales,197.3507404189903
2026-02-23,NYC,,,,,TV,205.73722518042663
2026-02-23,LA,,,,,TV,7.009532776027481
2026-02-23,Chicago,,,,,TV,209.51500371844978
2026-02-23,Dallas,,,,,TV,6.187733781832213
2026-02-23,Houston,,,,,TV,109.19980476746112
2026-02-23,Atlanta,,,,,TV,86.15582986905774
2026-02-23,Phoenix,,,,,TV,66.24185044700573
2026-02-23,Seattle,,,,,TV,250.0752988273878
2026-02-23,NYC,,,,,Search,0.402651871448842
2026-02-23,LA,,,,,Search,0.2876890762438851
2026-02-23,Chicago,,,,,Search,7.560703985084287
2026-02-23,Dallas,,,,,Search,3.8349098757725537
2026-02-23,Houston,,,,,Search,0.8094261311496067
2026-02-23,Atlanta,,,,,Search,1.0515622770929518
2026-02-23,Phoenix,,,,,Search,1.5111098247435188
2026-02-23,Seattle,,,,,Search,1.5450125868348328
2026-02-23,NYC,,,,,Social,10.138056164359144
2026-02-23,LA,,,,,Social,3.485705889258754
2026-02-23,Chicago,,,,,Social,0.5323188244686797
2026-02-23,Dallas,,,,,Social,4.694572000487146
2026-02-23,Houston,,,,,Social,2.452857398934933
2026-02-23,Atlanta,,,,,Social,3.219328093911752
2026-02-23,Phoenix,,,,,Social,4.709292388721013
2026-02-23,Seattle,,,,,Social,8.12419279166473
2026-02-23,NYC,,,,,Display,89.3144388857331
2026-02-23,LA,,,,,Display,3.0059670768976097
2026-02-23,Chicago,,,,,Display,181.54249701771784
2026-02-23,Dallas,,,,,Display,27.764199457301117
2026-02-23,Houston,,,,,Display,2.6890643786007162
2026-02-23,Atlanta,,,,,Display,4.000153377776841
2026-02-23,Phoenix,,,,,Display,55.481384877936115
2026-02-23,Seattle,,,,,Display,2.15283308827668
2026-02-23,NYC,,,,,Price,11.905528720528155
2026-02-23,LA,,,,,Price,11.676425916682584
2026-02-23,Chicago,,,,,Price,11.461933576708438
2026-02-23,Dallas,,,,,Price,11.341711784273711
2026-02-23,Houston,,,,,Price,11.404723403600688
2026-02-23,Atlanta,,,,,Price,11.682422200726391
2026-02-23,Phoenix,,,,,Price,11.732872520167403
2026-02-23,Seattle,,,,,Price,11.582232819599056
2026-03-02,NYC,,,,,Sales,205.52606687167795
2026-03-02,LA,,,,,Sales,222.52411708228166
2026-03-02,Chicago,,,,,Sales,159.1392839155743
2026-03-02,Dallas,,,,,Sales,142.9869742863116
2026-03-02,Houston,,,,,Sales,253.8640988904753
2026-03-02,Atlanta,,,,,Sales,245.9764586554396
2026-03-02,Phoenix,,,,,Sales,212.12431643869004
2026-03-02,Seattle,,,,,Sales,196.44395814293196
2026-03-02,NYC,,,,,TV,140.44737588235108
2026-03-02,LA,,,,,TV,7.501025207830287
2026-03-02,Chicago,,,,,TV,96.54682863463623
2026-03-02,Dallas,,,,,TV,9.944759550723171
2026-03-02,Houston,,,,,TV,4.066046536175766
2026-03-02,Atlanta,,,,,TV,221.47222487807454
2026-03-02,Phoenix,,,,,TV,17.257352420606484
2026-03-02,Seattle,,,,,TV,311.7082154315711
2026-03-02,NYC,,,,,Search,3.204834516644672
2026-03-02,LA,,,,,Search,3.8199986002335335
2026-03-02,Chicago,,,,,Search,1.0604694146166924
2026-03-02,Dallas,,,,,Search,0.19412973495113484
2026-03-02,Houston,,,,,Search,0.8004732382271053
2026-03-02,Atlanta,,,,,Search,0.4190554844399226
2026-03-02,Phoenix,,,,,Search,5.182986235142123
2026-03-02,Seattle,,,,,Search,2.725633719416168
2026-03-02,NYC,,,,,Social,14.369290491598314
2026-03-02,LA,,,,,Social,2.438743918060495
2026-03-02,Chicago,,,,,Social,0.5173845217528587
2026-03-02,Dallas,,,,,Social,2.1323804039811876
2026-03-02,Houston,,,,,Social,0.5665478916052006
2026-03-02,Atlanta,,,,,Social,21.305944976720614
2026-03-02,Phoenix,,,,,Social,7.255352181156359
2026-03-02,Seattle,,,,,Social,9.408772131885735
2026-03-02,NYC,,,,,Display,80.93624264627402
2026-03-02,LA,,,,,Display,1.7804572083590893
2026-03-02,Chicago,,,,,Display,160.82269490516288
2026-03-02,Dallas,,,,,Display,8.194009565094708
2026-03-02,Houston,,,,,Display,3.2017402072224206
2026-03-02,Atlanta,,,,,Display,2.23902046961293
2026-03-02,Phoenix,,,,,Display,20.737300128129625
2026-03-02,Seattle,,,,,Display,2.3798847856542897
2026-03-02,NYC,,,,,Price,11.281306534688076
2026-03-02,LA,,,,,Price,11.424184616549342
2026-03-02,Chicago,,,,,Price,11.946226915491376
2026-03-02,Dallas,,,,,Price,11.393699457690758
2026-03-02,Houston,,,,,Price,11.817583078110815
2026-03-02,Atlanta,,,,,Price,11.185974320002416
2026-03-02,Phoenix,,,,,Price,11.606554389365815
2026-03-02,Seattle,,,,,Price,11.512058600656813
2026-03-09,NYC,,,,,Sales,205.9025078742982
2026-03-09,LA,,,,,Sales,219.47625970043742
2026-03-09,Chicago,,,,,Sales,162.2438545203926
2026-03-09,Dallas,,,,,Sales,127.76420193813638
2026-03-09,Houston,,,,,Sales,235.71259311794367
2026-03-09,Atlanta,,,,,Sales,224.44191802483112
2026-03-09,Phoenix,,,,,Sales,227.9254039190144
2026-03-09,Seattle,,,,,Sales,245.25695298656066
2026-03-09,NYC,,,,,TV,20.621934230168787
2026-03-09,LA,,,,,TV,10.954014880122322
2026-03-09,Chicago,,,,,TV,15.429880619091916
2026-03-09,Dallas,,,,,TV,6.451731101000675
2026-03-09,Houston,,,,,TV,5.404204027287952
2026-03-09,Atlanta,,,,,TV,232.28169313218189
2026-03-09,Phoenix,,,,,TV,6.0376949397594855
2026-03-09,Seattle,,,,,TV,319.37270982855443
2026-03-09,NYC,,,,,Search,15.387478541067114
2026-03-09,LA,,,,,Search,4.0304414852913855
2026-03-09,Chicago,,,,,Search,0.9594350128398245
2026-03-09,Dallas,,,,,Search,0.14411776157343228
2026-03-09,Houston,,,,,Search,0.6525293734077122
2026-03-09,Atlanta,,,,,Search,0.400449257424266
2026-03-09,Phoenix,,,,,Search,5.819004179570977
2026-03-09,Seattle,,,,,Search,14.631189402586358
2026-03-09,NYC,,,,,Social,7.813864498448873
2026-03-09,LA,,,,,Social,0.2986010991718684
2026-03-09,Chicago,,,,,Social,0.4948380850318965
2026-03-09,Dallas,,,,,Social,0.3062004498468235
2026-03-09,Houston,,,,,Social,0.5374102120956468
2026-03-09,Atlanta,,,,,Social,15.387877791805883
2026-03-09,Phoenix,,,,,Social,8.698227618073597
2026-03-09,Seattle,,,,,Social,8.824151958719222
2026-03-09,NYC,,,,,Display,42.531879353701704
2026-03-09,LA,,,,,Display,3.1345095142950115
2026-03-09,Chicago,,,,,Display,68.53196996005434
2026-03-09,Dallas,,,,,Display,2.477634632246214
2026-03-09,Houston,,,,,Display,2.5247673957144436
2026-03-09,Atlanta,,,,,Display,2.704114569778569
2026-03-09,Phoenix,,,,,Display,3.062449508754993
2026-03-09,Seattle,,,,,Display,3.05676085188767
2026-03-09,NYC,,,,,Price,11.527633090868447
2026-03-09,LA,,,,,Price,11.114117164748727
2026-03-09,Chicago,,,,,Price,11.231236387061273
2026-03-09,Dallas,,,,,Price,11.29471524316908
2026-03-09,Houston,,,,,Price,11.748764087806155
2026-03-09,Atlanta,,,,,Price,11.199029393933962
2026-03-09,Phoenix,,,,,Price,11.164058814633648
2026-03-09,Seattle,,,,,Price,11.414590837747319
2026-03-16,NYC,,,,,Sales,207.96996751676122
2026-03-16,LA,,,,,Sales,219.18527451224816
2026-03-16,Chicago,,,,,Sales,178.3099472580825
2026-03-16,Dallas,,,,,Sales,144.70213494316943
2026-03-16,Houston,,,,,Sales,231.70862460930584
2026-03-16,Atlanta,,,,,Sales,263.68232400308
2026-03-16,Phoenix,,,,,Sales,210.91932691167517
2026-03-16,Seattle,,,,,Sales,236.26716986223207
2026-03-16,NYC,,,,,TV,13.897135544376724
2026-03-16,LA,,,,,TV,64.19343258506123
2026-03-16,Chicago,,,,,TV,13.489760900965468
2026-03-16,Dallas,,,,,TV,64.44536206735113
2026-03-16,Houston,,,,,TV,4.589224173072322
2026-03-16,Atlanta,,,,,TV,197.40568859818922
2026-03-16,Phoenix,,,,,TV,3.794093835380971
2026-03-16,Seattle,,,,,TV,18.533342651281004
2026-03-16,NYC,,,,,Search,12.768255511386192
2026-03-16,LA,,,,,Search,4.747843389605744
2026-03-16,Chicago,,,,,Search,0.7315008249593815
2026-03-16,Dallas,,,,,Search,0.2337439697157661
2026-03-16,Houston,,,,,Search,0.9938065594720629
2026-03-16,Atlanta,,,,,Search,0.3946272426045349
2026-03-16,Phoenix,,,,,Search,1.620276673509761
2026-03-16,Seattle,,,,,Search,10.322667892017085
2026-03-16,NYC,,,,,Social,5.3947573220786165
2026-03-16,LA,,,,,Social,0.3906207304711726
2026-03-16,Chicago,,,,,Social,2.9770017352071694
2026-03-16,Dallas,,,,,Social,0.2390535168230656
2026-03-16,Houston,,,,,Social,0.612858645326587
2026-03-16,Atlanta,,,,,Social,14.040521284217094
2026-03-16,Phoenix,,,,,Social,5.956258791212731
2026-03-16,Seattle,,,,,Social,9.261655848058227
2026-03-16,NYC,,,,,Display,20.62174360082671
2026-03-16,LA,,,,,Display,1.6820250584364937
2026-03-16,Chicago,,,,,Display,56.672764699009974
2026-03-16,Dallas,,,,,Display,2.0626137440264585
2026-03-16,Houston,,,,,Display,3.546771788662915
2026-03-16,Atlanta,,,,,Display,2.4513624312045743
2026-03-16,Phoenix,,,,,Display,3.5273599899271715
2026-03-16,Seattle,,,,,Display,1.7333409425543018
2026-03-16,NYC,,,,,Price,11.75998058714625
2026-03-16,LA,,,,,Price,11.292776411150738
2026-03-16,Chicago,,,,,Price,11.874091955233087
2026-03-16,Dallas,,,,,Price,11.851390710325562
2026-03-16,Houston,,,,,Price,11.538088014671413
2026-03-16,Atlanta,,,,,Price,11.32428054853925
2026-03-16,Phoenix,,,,,Price,11.601671566182738
2026-03-16,Seattle,,,,,Price,11.191675289725064
2026-03-23,NYC,,,,,Sales,183.39675087096023
2026-03-23,LA,,,,,Sales,190.6757938973148
2026-03-23,Chicago,,,,,Sales,175.2275803402749
2026-03-23,Dallas,,,,,Sales,157.70562620132
2026-03-23,Houston,,,,,Sales,256.1591953597493
2026-03-23,Atlanta,,,,,Sales,224.87541546252692
2026-03-23,Phoenix,,,,,Sales,211.80529714391977
2026-03-23,Seattle,,,,,Sales,184.36513570330123
2026-03-23,NYC,,,,,TV,10.628031901442764
2026-03-23,LA,,,,,TV,133.53817455298957
2026-03-23,Chicago,,,,,TV,11.355919121827842
2026-03-23,Dallas,,,,,TV,123.80564560322328
2026-03-23,Houston,,,,,TV,4.762978002326519
2026-03-23,Atlanta,,,,,TV,19.661521152810476
2026-03-23,Phoenix,,,,,TV,4.744345033572052
2026-03-23,Seattle,,,,,TV,16.201429198465387
2026-03-23,NYC,,,,,Search,2.496406396995024
2026-03-23,LA,,,,,Search,0.15083695933915506
2026-03-23,Chicago,,,,,Search,3.8504272916273967
2026-03-23,Dallas,,,,,Search,0.25104460551173824
2026-03-23,Houston,,,,,Search,7.005342729915197
2026-03-23,Atlanta,,,,,Search,2.54591615661138
2026-03-23,Phoenix,,,,,Search,0.16699504867926204
2026-03-23,Seattle,,,,,Search,5.16178209461919
2026-03-23,NYC,,,,,Social,0.734604085063511
2026-03-23,LA,,,,,Social,0.24097471710179816
2026-03-23,Chicago,,,,,Social,8.009680127569707
2026-03-23,Dallas,,,,,Social,0.445276838233154
2026-03-23,Houston,,,,,Social,0.4421025378424002
2026-03-23,Atlanta,,,,,Social,5.130144303745254
2026-03-23,Phoenix,,,,,Social,3.025917416679003
2026-03-23,Seattle,,,,,Social,3.238206540353251
2026-03-23,NYC,,,,,Display,3.630090139414811
2026-03-23,LA,,,,,Display,1.8557356795693296
2026-03-23,Chicago,,,,,Display,7.307598177021622
2026-03-23,Dallas,,,,,Display,2.1210445900610524
2026-03-23,Houston,,,,,Display,6.585978358729427
2026-03-23,Atlanta,,,,,Display,3.110140584914655
2026-03-23,Phoenix,,,,,Display,3.5818106747818517
2026-03-23,Seattle,,,,,Display,2.7546389156122184
2026-03-23,NYC,,,,,Price,11.34194683562246
2026-03-23,LA,,,,,Price,11.53910935686309
2026-03-23,Chicago,,,,,Price,11.321167235833252
2026-03-23,Dallas,,,,,Price,11.66979635179226
2026-03-23,Houston,,,,,Price,10.910539301967523
2026-03-23,Atlanta,,,,,Price,11.493604386112736
2026-03-23,Phoenix,,,,,Price,11.771953385939536
2026-03-23,Seattle,,,,,Price,11.26880636661482
2026-03-30,NYC,,,,,Sales,159.4105904368791
2026-03-30,LA,,,,,Sales,214.80846308014208
2026-03-30,Chicago,,,,,Sales,180.73939766989972
2026-03-30,Dallas,,,,,Sales,154.2363258518468
2026-03-30,Houston,,,,,Sales,260.85980450844266
2026-03-30,Atlanta,,,,,Sales,192.93553248703037
2026-03-30,Phoenix,,,,,Sales,198.8416874009436
2026-03-30,Seattle,,,,,Sales,188.83360339263524
2026-03-30,NYC,,,,,TV,13.29922357961107
2026-03-30,LA,,,,,TV,123.4530034868505
2026-03-30,Chicago,,,,,TV,10.931039365617183
2026-03-30,Dallas,,,,,TV,213.99465762866214
2026-03-30,Houston,,,,,TV,5.24053760534527
2026-03-30,Atlanta,,,,,TV,12.997743821008504
2026-03-30,Phoenix,,,,,TV,4.145654142416145
2026-03-30,Seattle,,,,,TV,13.079168256877574
2026-03-30,NYC,,,,,Search,0.6297044657419114
2026-03-30,LA,,,,,Search,0.25185010770258626
2026-03-30,Chicago,,,,,Search,16.028492288893084
2026-03-30,Dallas,,,,,Search,1.8238671146333756
2026-03-30,Houston,,,,,Search,10.715299500894
2026-03-30,Atlanta,,,,,Search,7.740589265899148
2026-03-30,Phoenix,,,,,Search,0.3616207496526559
2026-03-30,Seattle,,,,,Search,0.505084528550577
2026-03-30,NYC,,,,,Social,0.6485974781075586
2026-03-30,LA,,,,,Social,0.5059848069968446
2026-03-30,Chicago,,,,,Social,11.271885531499208
2026-03-30,Dallas,,,,,Social,0.38672087122199217
2026-03-30,Houston,,,,,Social,0.5676424714447709
2026-03-30,Atlanta,,,,,Social,0.8332037929556797
2026-03-30,Phoenix,,,,,Social,0.40833009117187363
2026-03-30,Seattle,,,,,Social,0.6353720511917458
2026-03-30,NYC,,,,,Display,3.121818577462806
2026-03-30,LA,,,,,Display,2.530095069744787
2026-03-30,Chicago,,,,,Display,5.515368605410745
2026-03-30,Dallas,,,,,Display,3.1762559192468767
2026-03-30,Houston,,,,,Display,27.41732153031429
2026-03-30,Atlanta,,,,,Display,31.183322608065914
