Geography,Period,VariableName,VariableValue,Product,Campaign,Outlet,Creative
geo_9,2023-09-18,Sales,10501.399734415401,,,,
geo_9,2023-09-25,Sales,10586.393864480593,,,,
geo_9,2023-10-02,Sales,10555.24248518602,,,,
geo_9,2023-10-09,Sales,10678.49912384249,,,,
geo_9,2023-10-16,Sales,10514.853034391965,,,,
geo_9,2023-10-23,Sales,10613.415531799508,,,,
geo_9,2023-10-30,Sales,10871.660917635283,,,,
geo_9,2023-11-06,Sales,10678.876920917528,,,,
geo_9,2023-11-13,Sales,10687.060338848181,,,,
geo_9,2023-11-20,Sales,10443.448320615578,,,,
geo_9,2023-11-27,Sales,10702.640581518515,,,,
geo_9,2023-12-04,Sales,10734.601334229463,,,,
geo_9,2023-12-11,Sales,10503.787067189718,,,,
geo_9,2023-12-18,Sales,10619.609773553428,,,,
geo_9,2023-12-25,Sales,10707.748477582547,,,,
geo_9,2024-01-01,Sales,11072.44616371494,,,,
geo_9,2024-01-08,Sales,10844.740009291447,,,,
geo_9,2024-01-15,Sales,10995.617174615341,,,,
geo_9,2024-01-22,Sales,10836.89770292812,,,,
geo_9,2024-01-29,Sales,11092.342905901218,,,,
geo_9,2024-02-05,Sales,10750.224626168427,,,,
geo_9,2024-02-12,Sales,10978.475930219292,,,,
geo_9,2024-02-19,Sales,11027.737554963385,,,,
geo_9,2024-02-26,Sales,11098.160965209756,,,,
geo_9,2024-03-04,Sales,11045.278827579292,,,,
geo_9,2024-03-11,Sales,11162.968248313271,,,,
geo_9,2024-03-18,Sales,11068.007927268784,,,,
geo_9,2024-03-25,Sales,11062.210553759833,,,,
geo_9,2024-04-01,Sales,10858.437979804743,,,,
geo_9,2024-04-08,Sales,10734.578907606521,,,,
geo_9,2024-04-15,Sales,11184.267310763149,,,,
geo_9,2024-04-22,Sales,11011.014658630726,,,,
geo_9,2024-04-29,Sales,10969.330670016912,,,,
geo_9,2024-05-06,Sales,11035.131094967512,,,,
geo_9,2024-05-13,Sales,11079.970448484628,,,,
geo_9,2024-05-20,Sales,11062.581038086679,,,,
geo_9,2024-05-27,Sales,11165.622917525621,,,,
geo_9,2024-06-03,Sales,11171.544865890914,,,,
geo_9,2024-06-10,Sales,11039.516010929385,,,,
geo_9,2024-06-17,Sales,11017.073212128544,,,,
geo_9,2024-06-24,Sales,10809.367722364763,,,,
geo_9,2024-07-01,Sales,10905.529285911558,,,,
geo_9,2024-07-08,Sales,11174.562136113866,,,,
geo_9,2024-07-15,Sales,11002.810854788657,,,,
geo_9,2024-07-22,Sales,11091.867263372395,,,,
geo_9,2024-07-29,Sales,10945.361904313964,,,,
geo_9,2024-08-05,Sales,10789.453294376804,,,,
geo_9,2024-08-12,Sales,10712.483399966304,,,,
geo_9,2024-08-19,Sales,10803.93160264477,,,,
geo_9,2024-08-26,Sales,10761.09103722068,,,,
geo_9,2024-09-02,Sales,10582.94850578952,,,,
geo_9,2024-09-09,Sales,10488.531373136495,,,,
geo_9,2024-09-16,Sales,10492.960416432456,,,,
geo_9,2024-09-23,Sales,10610.102131054802,,,,
geo_9,2024-09-30,Sales,10715.52952732135,,,,
geo_9,2024-10-07,Sales,10634.282915208982,,,,
geo_9,2024-10-14,Sales,10663.473744459947,,,,
geo_9,2024-10-21,Sales,10669.331517098084,,,,
geo_9,2024-10-28,Sales,10740.353680126613,,,,
geo_9,2024-11-04,Sales,10654.756831572395,,,,
geo_9,2024-11-11,Sales,11079.008314223842,,,,
geo_9,2024-11-18,Sales,10998.849947394267,,,,
geo_9,2024-11-25,Sales,10711.218197839271,,,,
geo_9,2024-12-02,Sales,10606.515135162455,,,,
geo_9,2024-12-09,Sales,10821.40310745264,,,,
geo_9,2024-12-16,Sales,11011.389865654823,,,,
geo_9,2024-12-23,Sales,10866.401831181325,,,,
geo_10,2022-01-03,Sales,10298.423951740557,,,,
geo_10,2022-01-10,Sales,10418.433020745248,,,,
geo_10,2022-01-17,Sales,10624.733796844137,,,,
geo_10,2022-01-24,Sales,10831.495515373652,,,,
geo_10,2022-01-31,Sales,10492.365333788295,,,,
geo_10,2022-02-07,Sales,10666.450734973536,,,,
geo_10,2022-02-14,Sales,10710.992286075732,,,,
geo_10,2022-02-21,Sales,10760.355592465985,,,,
geo_10,2022-02-28,Sales,10585.818507575288,,,,
geo_10,2022-03-07,Sales,10910.361416295036,,,,
geo_10,2022-03-14,Sales,10792.196003370847,,,,
geo_10,2022-03-21,Sales,10656.533291340917,,,,
geo_10,2022-03-28,Sales,10571.961157570166,,,,
geo_10,2022-04-04,Sales,10971.770747216206,,,,
geo_10,2022-04-11,Sales,10822.522585421395,,,,
geo_10,2022-04-18,Sales,10829.74225468473,,,,
geo_10,2022-04-25,Sales,10811.358496924251,,,,
geo_10,2022-05-02,Sales,10546.85703621701,,,,
geo_10,2022-05-09,Sales,10860.950732339963,,,,
geo_10,2022-05-16,Sales,10732.184260520557,,,,
geo_10,2022-05-23,Sales,10700.963306426454,,,,
geo_10,2022-05-30,Sales,10769.930858681637,,,,
geo_10,2022-06-06,Sales,10719.835899669228,,,,
geo_10,2022-06-13,Sales,10765.798236788365,,,,
geo_10,2022-06-20,Sales,10752.986253466523,,,,
geo_10,2022-06-27,Sales,10613.248866897446,,,,
geo_10,2022-07-04,Sales,10516.628664862557,,,,
geo_10,2022-07-11,Sales,10649.204734076962,,,,
geo_10,2022-07-18,Sales,10490.30501548641,,,,
geo_10,2022-07-25,Sales,10429.58295538152,,,,
geo_10,2022-08-01,Sales,10679.930684205132,,,,
geo_10,2022-08-08,Sales,10371.112710086496,,,,
geo_10,2022-08-15,Sales,10356.049896896335,,,,
geo_10,2022-08-22,Sales,10455.653272130228,,,,
geo_10,2022-08-29,Sales,10631.9481742364,,,,
geo_10,2022-09-05,Sales,10642.517903403037,,,,
geo_10,2022-09-12,Sales,10511.735510154875,,,,
geo_10,2022-09-19,Sales,10231.639785899415,,,,
geo_10,2022-09-26,Sales,10291.879801590316,,,,
geo_10,2022-10-03,Sales,10431.306996865624,,,,
geo_10,2022-10-10,Sales,10400.696438051114,,,,
geo_10,2022-10-17,Sales,10630.822618239343,,,,
geo_10,2022-10-24,Sales,10385.228081636982,,,,
geo_10,2022-10-31,Sales,10605.334129065792,,,,
geo_10,2022-11-07,Sales,10500.453857507551,,,,
geo_10,2022-11-14,Sales,10469.011014131342,,,,
geo_10,2022-11-21,Sales,10496.346821537432,,,,
geo_10,2022-11-28,Sales,10468.203368893626,,,,
geo_10,2022-12-05,Sales,10600.222349264117,,,,
geo_10,2022-12-12,Sales,10755.703779978241,,,,
geo_10,2022-12-19,Sales,10699.056690032421,,,,
geo_10,2022-12-26,Sales,10665.942610438258,,,,
geo_10,2023-01-02,Sales,10656.764469131273,,,,
geo_10,2023-01-09,Sales,10940.52330636116,,,,
geo_10,2023-01-16,Sales,10648.705336627714,,,,
geo_10,2023-01-23,Sales,10919.928321866377,,,,
geo_10,2023-01-30,Sales,10762.506318792162,,,,
geo_10,2023-02-06,Sales,10874.37782714098,,,,
geo_10,2023-02-13,Sales,10985.25437996689,,,,
geo_10,2023-02-20,Sales,10581.446903284881,,,,
geo_10,2023-02-27,Sales,10694.836970081256,,,,
geo_10,2023-03-06,Sales,10865.550406901948,,,,
geo_10,2023-03-13,Sales,10801.289262273674,,,,
geo_10,2023-03-20,Sales,10686.274162414487,,,,
geo_10,2023-03-27,Sales,10914.213065089205,,,,
geo_10,2023-04-03,Sales,10601.091564182201,,,,
geo_10,2023-04-10,Sales,10958.647640097897,,,,
geo_10,2023-04-17,Sales,10986.291835312364,,,,
geo_10,2023-04-24,Sales,10973.392319270144,,,,
geo_10,2023-05-01,Sales,10911.602918823528,,,,
geo_10,2023-05-08,Sales,10892.226248483137,,,,
geo_10,2023-05-15,Sales,10778.511588567126,,,,
geo_10,2023-05-22,Sales,10944.738613989433,,,,
geo_10,2023-05-29,Sales,10702.367852613472,,,,
geo_10,2023-06-05,Sales,10718.306051442141,,,,
geo_10,2023-06-12,Sales,10796.155092107549,,,,
geo_10,2023-06-19,Sales,10714.597297123693,,,,
geo_10,2023-06-26,Sales,10621.424169574717,,,,
geo_10,2023-07-03,Sales,10974.71723405783,,,,
geo_10,2023-07-10,Sales,10792.601216334488,,,,
geo_10,2023-07-17,Sales,10537.502647552266,,,,
geo_10,2023-07-24,Sales,10543.167536763109,,,,
geo_10,2023-07-31,Sales,10509.440687039165,,,,
geo_10,2023-08-07,Sales,10483.358550357294,,,,
geo_10,2023-08-14,Sales,10578.305355828606,,,,
geo_10,2023-08-21,Sales,10792.550785789392,,,,
geo_10,2023-08-28,Sales,10735.024004055465,,,,
geo_10,2023-09-04,Sales,10734.288911285099,,,,
geo_10,2023-09-11,Sales,10321.374742981343,,,,
geo_10,2023-09-18,Sales,10519.87734284266,,,,
geo_10,2023-09-25,Sales,10729.611438311396,,,,
geo_10,2023-10-02,Sales,10416.392225819176,,,,
geo_10,2023-10-09,Sales,10549.504385895742,,,,
geo_10,2023-10-16,Sales,10519.21385695289,,,,
geo_10,2023-10-23,Sales,10381.997859834997,,,,
geo_10,2023-10-30,Sales,10682.116648721041,,,,
geo_10,2023-11-06,Sales,10461.0295605309,,,,
geo_10,2023-11-13,Sales,10592.204585468633,,,,
geo_10,2023-11-20,Sales,10634.524187678771,,,,
geo_10,2023-11-27,Sales,10710.06205578627,,,,
geo_10,2023-12-04,Sales,10625.595956161853,,,,
geo_10,2023-12-11,Sales,10455.88240677662,,,,
geo_10,2023-12-18,Sales,10513.477857135345,,,,
geo_10,2023-12-25,Sales,10700.291495742582,,,,
geo_10,2024-01-01,Sales,10928.398631139864,,,,
geo_10,2024-01-08,Sales,10756.788089258896,,,,
geo_10,2024-01-15,Sales,10901.939931605526,,,,
geo_10,2024-01-22,Sales,10737.7795686294,,,,
geo_10,2024-01-29,Sales,10913.410697836287,,,,
geo_10,2024-02-05,Sales,10843.930477509306,,,,
geo_10,2024-02-12,Sales,10942.838029515455,,,,
geo_10,2024-02-19,Sales,11129.452275503436,,,,
geo_10,2024-02-26,Sales,11236.794971907431,,,,
geo_10,2024-03-04,Sales,10947.584764972547,,,,
geo_10,2024-03-11,Sales,11094.245997457803,,,,
geo_10,2024-03-18,Sales,10867.783654964387,,,,
geo_10,2024-03-25,Sales,11010.522238039472,,,,
geo_10,2024-04-01,Sales,10896.798043977082,,,,
geo_10,2024-04-08,Sales,10876.431741002769,,,,
geo_10,2024-04-15,Sales,11107.570187290225,,,,
geo_10,2024-04-22,Sales,10844.162572890069,,,,
geo_10,2024-04-29,Sales,11085.072070258284,,,,
geo_10,2024-05-06,Sales,10732.835819362756,,,,
geo_10,2024-05-13,Sales,10952.42703790948,,,,
geo_10,2024-05-20,Sales,10963.4118847482,,,,
geo_10,2024-05-27,Sales,11063.103398486941,,,,
geo_10,2024-06-03,Sales,11221.704145094789,,,,
geo_10,2024-06-10,Sales,11080.314308258648,,,,
geo_10,2024-06-17,Sales,10886.588287716002,,,,
geo_10,2024-06-24,Sales,10959.874191377872,,,,
geo_10,2024-07-01,Sales,10805.422353231885,,,,
geo_10,2024-07-08,Sales,10949.166059608306,,,,
geo_10,2024-07-15,Sales,11021.017585581434,,,,
geo_10,2024-07-22,Sales,11028.345579495166,,,,
geo_10,2024-07-29,Sales,11088.4230111695,,,,
geo_10,2024-08-05,Sales,10821.32019627644,,,,
geo_10,2024-08-12,Sales,10602.325083681662,,,,
geo_10,2024-08-19,Sales,10894.658784817184,,,,
geo_10,2024-08-26,Sales,10563.878861924324,,,,
geo_10,2024-09-02,Sales,10590.434720169393,,,,
geo_10,2024-09-09,Sales,10785.074716131574,,,,
geo_10,2024-09-16,Sales,10443.760993082977,,,,
geo_10,2024-09-23,Sales,10591.83973349624,,,,
geo_10,2024-09-30,Sales,10511.483261763033,,,,
geo_10,2024-10-07,Sales,10606.403177440148,,,,
geo_10,2024-10-14,Sales,10673.767090094329,,,,
geo_10,2024-10-21,Sales,10458.748454904548,,,,
geo_10,2024-10-28,Sales,10528.262312795074,,,,
geo_10,2024-11-04,Sales,10565.287689181545,,,,
geo_10,2024-11-11,Sales,10987.169139510957,,,,
geo_10,2024-11-18,Sales,10912.19149895766,,,,
geo_10,2024-11-25,Sales,10788.695594324978,,,,
geo_10,2024-12-02,Sales,10595.819097685351,,,,
geo_10,2024-12-09,Sales,10503.979778215737,,,,
geo_10,2024-12-16,Sales,10835.370594875489,,,,
geo_10,2024-12-23,Sales,10902.121068639792,,,,
geo_11,2022-01-03,Sales,10353.560310844423,,,,
geo_11,2022-01-10,Sales,10568.713211561682,,,,
geo_11,2022-01-17,Sales,10605.27459385511,,,,
geo_11,2022-01-24,Sales,10706.290835389043,,,,
geo_11,2022-01-31,Sales,10726.829269572307,,,,
geo_11,2022-02-07,Sales,10753.472158151246,,,,
geo_11,2022-02-14,Sales,10898.497863793222,,,,
geo_11,2022-02-21,Sales,10875.118575210125,,,,
geo_11,2022-02-28,Sales,10626.439775413222,,,,
geo_11,2022-03-07,Sales,10634.789570538007,,,,
geo_11,2022-03-14,Sales,10832.354050858528,,,,
geo_11,2022-03-21,Sales,10752.948702241581,,,,
geo_11,2022-03-28,Sales,10667.665435828485,,,,
geo_11,2022-04-04,Sales,11031.622898793554,,,,
geo_11,2022-04-11,Sales,10709.327425917401,,,,
geo_11,2022-04-18,Sales,10901.09093219879,,,,
geo_11,2022-04-25,Sales,10835.306104141882,,,,
geo_11,2022-05-02,Sales,10829.765185959468,,,,
geo_11,2022-05-09,Sales,11020.072778715345,,,,
geo_11,2022-05-16,Sales,10864.281621451742,,,,
geo_11,2022-05-23,Sales,10741.961376127947,,,,
geo_11,2022-05-30,Sales,10808.553971861127,,,,
geo_11,2022-06-06,Sales,10788.788951377188,,,,
geo_11,2022-06-13,Sales,10525.875573004,,,,
geo_11,2022-06-20,Sales,10642.912449828045,,,,
geo_11,2022-06-27,Sales,10647.037798351932,,,,
geo_11,2022-07-04,Sales,10490.959792293512,,,,
geo_11,2022-07-11,Sales,10561.755190646863,,,,
geo_11,2022-07-18,Sales,10621.881576230291,,,,
geo_11,2022-07-25,Sales,10587.840682320155,,,,
geo_11,2022-08-01,Sales,10606.331638118272,,,,
geo_11,2022-08-08,Sales,10478.97289524132,,,,
geo_11,2022-08-15,Sales,10521.3141632259,,,,
geo_11,2022-08-22,Sales,10480.540795230163,,,,
geo_11,2022-08-29,Sales,10650.061800354959,,,,
geo_11,2022-09-05,Sales,10498.41788550067,,,,
geo_11,2022-09-12,Sales,10512.315190290476,,,,
geo_11,2022-09-19,Sales,10308.468182365934,,,,
geo_11,2022-09-26,Sales,10361.518761044525,,,,
geo_11,2022-10-03,Sales,10528.291647607342,,,,
geo_11,2022-10-10,Sales,10479.913012115225,,,,
geo_11,2022-10-17,Sales,10451.553487051486,,,,
geo_11,2022-10-24,Sales,10574.440905801568,,,,
geo_11,2022-10-31,Sales,10385.996394483638,,,,
geo_11,2022-11-07,Sales,10441.41447285131,,,,
geo_11,2022-11-14,Sales,10601.499016413169,,,,
geo_11,2022-11-21,Sales,10420.181680568083,,,,
geo_11,2022-11-28,Sales,10549.62709062163,,,,
geo_11,2022-12-05,Sales,10749.806790848304,,,,
geo_11,2022-12-12,Sales,10676.157775361009,,,,
geo_11,2022-12-19,Sales,10891.134637980736,,,,
geo_11,2022-12-26,Sales,10792.924144632818,,,,
geo_11,2023-01-02,Sales,10754.105890881734,,,,
geo_11,2023-01-09,Sales,10984.10688015302,,,,
geo_11,2023-01-16,Sales,11006.066784454752,,,,
geo_11,2023-01-23,Sales,10835.115331702187,,,,
geo_11,2023-01-30,Sales,10703.8611809643,,,,
geo_11,2023-02-06,Sales,11030.312034056438,,,,
geo_11,2023-02-13,Sales,10906.294477543686,,,,
geo_11,2023-02-20,Sales,10746.999098718305,,,,
geo_11,2023-02-27,Sales,10674.005652748223,,,,
geo_11,2023-03-06,Sales,10756.28983746417,,,,
geo_11,2023-03-13,Sales,10751.20708881008,,,,
geo_11,2023-03-20,Sales,10713.757213314471,,,,
geo_11,2023-03-27,Sales,10859.105427736731,,,,
geo_11,2023-04-03,Sales,10644.236391130169,,,,
geo_11,2023-04-10,Sales,10771.738173529611,,,,
geo_11,2023-04-17,Sales,11110.916231611624,,,,
geo_11,2023-04-24,Sales,10977.463104125536,,,,
geo_11,2023-05-01,Sales,10995.063356072202,,,,
geo_11,2023-05-08,Sales,10919.775032317653,,,,
geo_11,2023-05-15,Sales,10887.655543671432,,,,
geo_11,2023-05-22,Sales,11046.653044335178,,,,
geo_11,2023-05-29,Sales,10795.645545101463,,,,
geo_11,2023-06-05,Sales,10596.255071342048,,,,
geo_11,2023-06-12,Sales,10883.905164346666,,,,
geo_11,2023-06-19,Sales,10858.65566463188,,,,
geo_11,2023-06-26,Sales,10574.029621890415,,,,
geo_11,2023-07-03,Sales,10984.783002049135,,,,
geo_11,2023-07-10,Sales,10828.151260954892,,,,
geo_11,2023-07-17,Sales,10663.246898180667,,,,
geo_11,2023-07-24,Sales,10476.719722482234,,,,
geo_11,2023-07-31,Sales,10545.908321045265,,,,
geo_11,2023-08-07,Sales,10377.41208909934,,,,
geo_11,2023-08-14,Sales,10800.122934314411,,,,
geo_11,2023-08-21,Sales,10959.769936777504,,,,
geo_11,2023-08-28,Sales,10773.28682890786,,,,
geo_11,2023-09-04,Sales,10724.510568489864,,,,
geo_11,2023-09-11,Sales,10353.276677514781,,,,
geo_11,2023-09-18,Sales,10351.845605408816,,,,
geo_11,2023-09-25,Sales,10657.352468622728,,,,
geo_11,2023-10-02,Sales,10580.344030642853,,,,
geo_11,2023-10-09,Sales,10594.091480388699,,,,
geo_11,2023-10-16,Sales,10544.896370786513,,,,
geo_11,2023-10-23,Sales,10486.286249899265,,,,
geo_11,2023-10-30,Sales,10682.975181013398,,,,
geo_11,2023-11-06,Sales,10522.76544328815,,,,
geo_11,2023-11-13,Sales,10664.781059695786,,,,
geo_11,2023-11-20,Sales,10697.84297692567,,,,
geo_11,2023-11-27,Sales,10647.099270655523,,,,
geo_11,2023-12-04,Sales,10618.188783585618,,,,
geo_11,2023-12-11,Sales,10564.329662863405,,,,
geo_11,2023-12-18,Sales,10678.050649959934,,,,
geo_11,2023-12-25,Sales,10812.608343890059,,,,
geo_11,2024-01-01,Sales,10939.286291431015,,,,
geo_11,2024-01-08,Sales,10883.9741806998,,,,
geo_11,2024-01-15,Sales,11165.219234237109,,,,
geo_11,2024-01-22,Sales,10935.490057791767,,,,
geo_11,2024-01-29,Sales,11026.166007619695,,,,
geo_11,2024-02-05,Sales,10821.254809911137,,,,
geo_11,2024-02-12,Sales,11013.663256661877,,,,
geo_11,2024-02-19,Sales,11154.32246886545,,,,
geo_11,2024-02-26,Sales,11206.238361922955,,,,
geo_11,2024-03-04,Sales,11175.477747851826,,,,
geo_11,2024-03-11,Sales,11248.943012150228,,,,
geo_11,2024-03-18,Sales,11049.799006963322,,,,
geo_11,2024-03-25,Sales,11053.174970537957,,,,
geo_11,2024-04-01,Sales,10886.796817589176,,,,
geo_11,2024-04-08,Sales,10761.747523821106,,,,
geo_11,2024-04-15,Sales,11043.698467602311,,,,
geo_11,2024-04-22,Sales,10952.48087000619,,,,
geo_11,2024-04-29,Sales,10924.41275289309,,,,
geo_11,2024-05-06,Sales,10814.008583116485,,,,
geo_11,2024-05-13,Sales,11067.152180595034,,,,
geo_11,2024-05-20,Sales,11027.99667648252,,,,
geo_11,2024-05-27,Sales,11127.50429264595,,,,
geo_11,2024-06-03,Sales,11274.145968758401,,,,
geo_11,2024-06-10,Sales,11104.353024022532,,,,
geo_11,2024-06-17,Sales,10989.57905526978,,,,
geo_11,2024-06-24,Sales,10884.238022904821,,,,
geo_11,2024-07-01,Sales,10907.271081708668,,,,
geo_11,2024-07-08,Sales,11068.358000157781,,,,
geo_11,2024-07-15,Sales,11152.065147067631,,,,
geo_11,2024-07-22,Sales,10953.029942234833,,,,
geo_11,2024-07-29,Sales,10921.778096285883,,,,
geo_11,2024-08-05,Sales,10922.602360369252,,,,
geo_11,2024-08-12,Sales,10956.885730793669,,,,
geo_11,2024-08-19,Sales,10877.914141041241,,,,
geo_11,2024-08-26,Sales,10716.077401286233,,,,
geo_11,2024-09-02,Sales,10635.38169176335,,,,
geo_11,2024-09-09,Sales,10722.401087547778,,,,
geo_11,2024-09-16,Sales,10463.179103512637,,,,
geo_11,2024-09-23,Sales,10588.144706098952,,,,
geo_11,2024-09-30,Sales,10554.482186337007,,,,
geo_11,2024-10-07,Sales,10547.165206087975,,,,
geo_11,2024-10-14,Sales,10651.141123097252,,,,
geo_11,2024-10-21,Sales,10545.780552386144,,,,
geo_11,2024-10-28,Sales,10777.949654667522,,,,
geo_11,2024-11-04,Sales,10699.259251153557,,,,
geo_11,2024-11-11,Sales,11011.954469928141,,,,
geo_11,2024-11-18,Sales,10890.175933883653,,,,
geo_11,2024-11-25,Sales,10910.139775970214,,,,
geo_11,2024-12-02,Sales,10482.776401759815,,,,
geo_11,2024-12-09,Sales,10759.933737294195,,,,
geo_11,2024-12-16,Sales,10895.32755588781,,,,
geo_11,2024-12-23,Sales,11150.110169571813,,,,
geo_12,2022-01-03,Sales,10440.036727194381,,,,
geo_12,2022-01-10,Sales,10532.573389313888,,,,
geo_12,2022-01-17,Sales,10630.997474207372,,,,
geo_12,2022-01-24,Sales,10708.782098361451,,,,
geo_12,2022-01-31,Sales,10570.863190833237,,,,
geo_12,2022-02-07,Sales,10655.90253068296,,,,
geo_12,2022-02-14,Sales,10838.363666204232,,,,
geo_12,2022-02-21,Sales,10858.391400919929,,,,
geo_12,2022-02-28,Sales,10806.973048628413,,,,
geo_12,2022-03-07,Sales,10800.617387261469,,,,
geo_12,2022-03-14,Sales,10754.044902475775,,,,
geo_12,2022-03-21,Sales,10781.591232936325,,,,
geo_12,2022-03-28,Sales,10702.028090594999,,,,
geo_12,2022-04-04,Sales,10976.628230084787,,,,
geo_12,2022-04-11,Sales,10841.544393248514,,,,
geo_12,2022-04-18,Sales,10804.094403971936,,,,
geo_12,2022-04-25,Sales,11010.448556325693,,,,
geo_12,2022-05-02,Sales,10602.355941438715,,,,
geo_12,2022-05-09,Sales,10933.15961150916,,,,
geo_12,2022-05-16,Sales,10654.312490092849,,,,
geo_12,2022-05-23,Sales,10738.892320118612,,,,
geo_12,2022-05-30,Sales,10686.214702651178,,,,
geo_12,2022-06-06,Sales,10673.534675614044,,,,
geo_12,2022-06-13,Sales,10575.76669095689,,,,
geo_12,2022-06-20,Sales,10622.443993016985,,,,
geo_12,2022-06-27,Sales,10695.360100719905,,,,
geo_12,2022-07-04,Sales,10457.23224667119,,,,
geo_12,2022-07-11,Sales,10682.292118532849,,,,
geo_12,2022-07-18,Sales,10592.672662071558,,,,
geo_12,2022-07-25,Sales,10454.352370336694,,,,
geo_12,2022-08-01,Sales,10631.895187817687,,,,
geo_12,2022-08-08,Sales,10438.582094194362,,,,
geo_12,2022-08-15,Sales,10619.844968304187,,,,
geo_12,2022-08-22,Sales,10386.40989888518,,,,
geo_12,2022-08-29,Sales,10654.5064473537,,,,
geo_12,2022-09-05,Sales,10494.901266130304,,,,
geo_12,2022-09-12,Sales,10624.109819232965,,,,
geo_12,2022-09-19,Sales,10336.516309395198,,,,
geo_12,2022-09-26,Sales,10458.792561504497,,,,
geo_12,2022-10-03,Sales,10397.18253753165,,,,
geo_12,2022-10-10,Sales,10492.034350463586,,,,
geo_12,2022-10-17,Sales,10609.870009230017,,,,
geo_12,2022-10-24,Sales,10414.727893291089,,,,
geo_12,2022-10-31,Sales,10504.596915008773,,,,
geo_12,2022-11-07,Sales,10477.786936835044,,,,
geo_12,2022-11-14,Sales,10600.446723214358,,,,
geo_12,2022-11-21,Sales,10416.795171003367,,,,
geo_12,2022-11-28,Sales,10388.25978415692,,,,
geo_12,2022-12-05,Sales,10557.727089876465,,,,
geo_12,2022-12-12,Sales,10536.230568366645,,,,
geo_12,2022-12-19,Sales,10807.626862425348,,,,
geo_12,2022-12-26,Sales,10823.612693979818,,,,
geo_12,2023-01-02,Sales,10812.772596645535,,,,
geo_12,2023-01-09,Sales,10896.003933833235,,,,
geo_12,2023-01-16,Sales,10817.2028903024,,,,
geo_12,2023-01-23,Sales,10865.063518678482,,,,
geo_12,2023-01-30,Sales,10803.568939084395,,,,
geo_12,2023-02-06,Sales,10882.001348617347,,,,
geo_12,2023-02-13,Sales,11011.041191615644,,,,
geo_12,2023-02-20,Sales,10932.597457741584,,,,
geo_12,2023-02-27,Sales,10683.20369964507,,,,
geo_12,2023-03-06,Sales,10848.634205868339,,,,
geo_12,2023-03-13,Sales,10606.571290158656,,,,
geo_12,2023-03-20,Sales,10782.38034184465,,,,
geo_12,2023-03-27,Sales,10900.75316532709,,,,
geo_12,2023-04-03,Sales,10608.454685199718,,,,
geo_12,2023-04-10,Sales,11092.220333983078,,,,
geo_12,2023-04-17,Sales,11044.079957624539,,,,
geo_12,2023-04-24,Sales,11046.428701565184,,,,
geo_12,2023-05-01,Sales,11099.647658757154,,,,
geo_12,2023-05-08,Sales,10933.915648658256,,,,
geo_12,2023-05-15,Sales,11045.709824128362,,,,
geo_12,2023-05-22,Sales,11057.815089832846,,,,
geo_12,2023-05-29,Sales,10871.381224803783,,,,
geo_12,2023-06-05,Sales,10567.935723663712,,,,
geo_12,2023-06-12,Sales,10937.872198615343,,,,
geo_12,2023-06-19,Sales,11005.812192095424,,,,
geo_12,2023-06-26,Sales,10633.744317591993,,,,
geo_12,2023-07-03,Sales,10997.44298643996,,,,
geo_12,2023-07-10,Sales,10618.839294368769,,,,
geo_12,2023-07-17,Sales,10489.449041494176,,,,
geo_12,2023-07-24,Sales,10471.03305292851,,,,
geo_12,2023-07-31,Sales,10450.26927020706,,,,
geo_12,2023-08-07,Sales,10427.519218212208,,,,
geo_12,2023-08-14,Sales,10624.740700486145,,,,
geo_12,2023-08-21,Sales,10814.056757064864,,,,
geo_12,2023-08-28,Sales,10819.094648635053,,,,
geo_12,2023-09-04,Sales,10557.379336092661,,,,
geo_12,2023-09-11,Sales,10544.66629638477,,,,
geo_12,2023-09-18,Sales,10626.270792820827,,,,
geo_12,2023-09-25,Sales,10549.319832604337,,,,
geo_12,2023-10-02,Sales,10533.784158371922,,,,
geo_12,2023-10-09,Sales,10586.63975326359,,,,
geo_12,2023-10-16,Sales,10706.679046601683,,,,
geo_12,2023-10-23,Sales,10490.007424049372,,,,
geo_12,2023-10-30,Sales,10721.705662167036,,,,
geo_12,2023-11-06,Sales,10600.270405207402,,,,
geo_12,2023-11-13,Sales,10769.463348932599,,,,
geo_12,2023-11-20,Sales,10504.991902481763,,,,
geo_12,2023-11-27,Sales,10678.621749902339,,,,
geo_12,2023-12-04,Sales,10653.878874770478,,,,
geo_12,2023-12-11,Sales,10619.23287784044,,,,
geo_12,2023-12-18,Sales,10595.420298652665,,,,
geo_12,2023-12-25,Sales,10823.603284570614,,,,
geo_12,2024-01-01,Sales,10983.275810962281,,,,
geo_12,2024-01-08,Sales,10925.933983769704,,,,
geo_12,2024-01-15,Sales,11086.19445434409,,,,
geo_12,2024-01-22,Sales,10853.218115361264,,,,
geo_12,2024-01-29,Sales,10944.499089843397,,,,
geo_12,2024-02-05,Sales,10744.656845474736,,,,
geo_12,2024-02-12,Sales,11065.474892572032,,,,
geo_12,2024-02-19,Sales,11111.944632275256,,,,
geo_12,2024-02-26,Sales,11121.545556540597,,,,
geo_12,2024-03-04,Sales,11109.869404255964,,,,
geo_12,2024-03-11,Sales,11187.35372928882,,,,
geo_12,2024-03-18,Sales,10960.599952309392,,,,
geo_12,2024-03-25,Sales,10997.655729822587,,,,
geo_12,2024-04-01,Sales,10849.116786494358,,,,
geo_12,2024-04-08,Sales,10761.45855099122,,,,
